timestamp,open,high,low,close,volume
2023-01-01 21:00:00,40598.29327068393,41931.984826278516,39720.30683864931,40950.2398223472,1467.2764261254956
2023-01-01 22:00:00,40792.33852385172,41041.09529311845,39507.54160254581,40235.93378731509,1614.1029115826937
2023-01-01 23:00:00,40469.521699884055,41907.644147628554,39389.61028568273,40903.451555694846,1293.2338826810133
2023-01-02 00:00:00,40151.40467845068,41965.726791378314,39206.59720148796,40208.51773783475,1650.117626451407
2023-01-02 01:00:00,40122.21616402647,41319.624365243406,39095.62615932915,40876.5357079772,1370.5927407807546
2023-01-02 02:00:00,40664.51979290924,41480.100934497976,39850.74583506204,40559.98598860343,1515.8525286937825
2023-01-02 03:00:00,40834.8595598692,41417.54770770598,39683.2120993507,40801.94977028973,1211.0135759912055
2023-01-02 04:00:00,40382.37486597584,41232.3363332796,39518.40639727625,40582.85403765571,1256.1365519986034
2023-01-02 05:00:00,40258.691272794014,41694.462746689904,39846.74459079286,40165.65251320795,1271.7338961993507
2023-01-02 06:00:00,40164.63047482754,41483.60860679931,39692.73135527323,40472.65308510754,1982.3904484192408
2023-01-02 07:00:00,40950.40876873228,41280.31514866504,39515.3711375235,40409.70143745429,1125.538790080332
2023-01-02 08:00:00,40680.78590084416,41146.60868907215,39247.14691173274,40523.9719877759,1768.016553154649
2023-01-02 09:00:00,40182.435445931544,41522.17107944073,39882.9429640374,40152.231074634685,1261.134714910323
2023-01-02 10:00:00,40616.91605316817,41359.51336863868,39866.92041370689,40290.983054119526,1881.063006585036
2023-01-02 11:00:00,40680.71686193804,41839.75962421182,39553.2089644258,40706.48582979185,1396.2618538463148
2023-01-02 12:00:00,40392.0001095975,41366.32599892466,39473.88178389707,40776.26161053231,1461.191244164937
2023-01-02 13:00:00,40102.37271944146,41114.33864359831,39619.027712125295,40780.502816169144,1897.9950463271355
2023-01-02 14:00:00,40939.18747020211,41990.53780328674,39896.18913962155,40168.0098629954,1312.8384028878133
2023-01-02 15:00:00,40510.20895616901,41504.9169723243,39215.80517812745,40154.766613605614,1313.045083279429
2023-01-02 16:00:00,40536.65714726976,41389.473239222425,39817.90918104852,40585.41139035635,1449.550523846373
2023-01-02 17:00:00,40462.27645734121,41447.76933001285,39333.09314122625,40363.36910950726,1266.4104723669857
2023-01-02 18:00:00,40200.37980957039,41804.55601038783,39728.67423017806,40100.29464907753,1024.3325096679466
2023-01-02 19:00:00,40465.890041004626,41838.22540705797,39657.89588209056,40209.746293202195,1386.7832061322147
2023-01-02 20:00:00,40321.323996358944,41365.832835582936,39772.29585252737,40652.23772819741,1819.6337337654597
2023-01-02 21:00:00,40883.584586037374,41600.45813279043,39259.216328947026,40663.58529552293,1392.652856558429
2023-01-02 22:00:00,40071.20799100576,41000.98268238089,39857.13100230505,40407.11684018496,1371.6916568968481
2023-01-02 23:00:00,40329.76841526774,41512.1445768457,39490.343439512544,40996.43502184112,1711.7052496060237
2023-01-03 00:00:00,40008.32432860803,41217.88454169341,39038.8766849477,40363.79547449286,1609.2899115651808
2023-01-03 01:00:00,40821.88533159115,41885.01111859218,39826.777185773186,40884.94239255545,1228.3291045886
2023-01-03 02:00:00,40445.944529011984,41970.0778656514,39485.2103877536,40614.34787057968,1633.6784718194026
2023-01-03 03:00:00,40507.5830495278,41679.155756356144,39386.31812248839,40828.07802642789,1530.6880820455838
2023-01-03 04:00:00,40939.756145776955,41570.49358501553,39548.80862810086,40151.8707177317,1454.8081295738484
2023-01-03 05:00:00,40885.134611481066,41536.91222240876,39805.94148315321,40017.97455092426,1885.710791665007
2023-01-03 06:00:00,40472.172061558325,41871.21839136117,39863.83182365592,40172.22624806466,1825.976461641938
2023-01-03 07:00:00,40058.326242980955,41102.90761809004,39452.7633628718,40572.511180294736,1400.0525923985992
2023-01-03 08:00:00,40526.49167191757,41415.433687656674,39684.39835235404,40230.67763768008,1214.307431367773
2023-01-03 09:00:00,40906.2657682238,41178.48005125448,39687.12489933619,40954.590050412575,1083.9947422081239
2023-01-03 10:00:00,40179.20628476914,41213.88023573963,39588.736511372146,40223.05355460431,1776.6626985343496
2023-01-03 11:00:00,40175.895433265505,41775.47079413432,39776.66051748009,40967.568221330475,1865.022520035641
2023-01-03 12:00:00,40583.43219700469,41310.6669003638,39355.840231747374,40001.8743948327,1630.8786286787667
2023-01-03 13:00:00,40222.71087526997,41201.11717013859,39142.83399364278,40061.85258728957,1079.2628235661618
2023-01-03 14:00:00,40742.400956132624,41273.52593459608,39981.758664504,40509.16812739332,1210.3287765429895
2023-01-03 15:00:00,40638.83551629482,41225.901908822314,39667.626993503705,40248.981356313336,1110.8355058524553
2023-01-03 16:00:00,40571.84590547734,41558.779970662494,39384.3057058593,40777.36400067417,1449.529461704842
2023-01-03 17:00:00,40439.470284682255,41710.10311316397,39129.6207650794,40037.09014935431,1458.1848860600794
2023-01-03 18:00:00,40772.059403952866,41026.04623518917,39399.915758917574,40003.64423758814,1831.7105650603467
2023-01-03 19:00:00,40210.29623585935,41312.018640519746,39704.55464757873,40874.991412872056,1764.1781357339787
2023-01-03 20:00:00,40397.5580687165,41953.507279642465,39423.54007949325,40084.64340400864,1909.2651593793125
2023-01-03 21:00:00,40175.12669470646,41566.84712586801,39895.47362776628,40609.88700017178,1895.7680674008793
2023-01-03 22:00:00,40491.21262215963,41164.98728638339,39554.97708558946,40892.66613665964,1279.1784915560252
2023-01-03 23:00:00,40960.34810285536,41863.49305409755,39688.208600188445,40760.201448753614,1133.1241742770076
2023-01-04 00:00:00,40256.013131063504,41016.83829193746,39439.547164835676,40230.15836270101,1502.4058167616402
2023-01-04 01:00:00,40640.783352430575,41571.307919950574,39561.08921610063,40758.36324053675,1834.6468462195817
2023-01-04 02:00:00,40080.090239077435,41213.46165186117,39863.79293955662,40074.06336043454,1238.7256809116654
2023-01-04 03:00:00,40801.340463262066,41691.99656175073,39387.232693102065,40890.769192349195,1372.5787875903152
2023-01-04 04:00:00,40880.52735504452,41089.657593945754,39229.07347372498,40471.7293955676,1891.8610622792926
2023-01-04 05:00:00,40588.75549369921,41496.85206193194,39505.73417413701,40162.028565151886,1573.7342317493803
2023-01-04 06:00:00,40103.12949632732,41616.25841355465,39014.10847285486,40504.44829145024,1108.96801784352
2023-01-04 07:00:00,40056.6050854177,41590.63767685353,39534.97340145599,40344.806199954306,1526.1862568124093
2023-01-04 08:00:00,40544.36938616639,41194.050240271776,39199.899446482814,40105.062797979146,1613.1337377545547
2023-01-04 09:00:00,40677.65478880913,41146.05697289898,39930.81813477827,40106.66889787784,1598.644169443046
2023-01-04 10:00:00,40421.16846701791,41238.75408912918,39593.72997963401,40509.95287944801,1544.16329870956
2023-01-04 11:00:00,40409.70277295397,41685.3689490001,39794.52836479694,40703.66870067554,1252.547464745383
2023-01-04 12:00:00,40450.45196006344,41309.04702495623,39139.53018354518,40391.95534127021,1594.260371793839
2023-01-04 13:00:00,40316.50111685801,41013.59036072724,39640.98191419948,40100.365140750735,1339.1587179236267
2023-01-04 14:00:00,40718.14212121742,41185.94849834427,39013.490941267126,40108.39787399187,1804.3737403626815
2023-01-04 15:00:00,40801.860683318075,41302.5347636063,39853.95756179155,40080.29976174051,1335.8028766982493
2023-01-04 16:00:00,40126.09761522289,41804.34527001139,39257.39344201621,40017.99965437716,1879.3696612958881
2023-01-04 17:00:00,40804.851985012225,41830.69070241468,39799.64011148635,40188.59758718802,1739.2355275545417
2023-01-04 18:00:00,40135.26314798781,41889.691983947,39488.18588945829,40154.11015352769,1943.6789757988172
2023-01-04 19:00:00,40035.27666387536,41122.47305468947,39963.05038019529,40891.13319884724,1116.4266073971137
2023-01-04 20:00:00,40054.137240559816,41527.34323227867,39689.679206645924,40972.488015418385,1002.9461242225409
2023-01-04 21:00:00,40169.71634042523,41305.50007412657,39181.28157931693,40160.07608366706,1214.517181860769
2023-01-04 22:00:00,40769.71351378944,41987.187148936675,39166.36875923373,40000.88331717539,1826.2348903083844
2023-01-04 23:00:00,40034.254979121055,41751.224210512984,39782.10494287032,40170.69377852662,1611.609981064296
2023-01-05 00:00:00,40798.17177501269,41834.05180874956,39801.74703826725,40401.68594411345,1608.164441210258
2023-01-05 01:00:00,40093.56024181827,41723.53429826883,39059.79014730081,40755.857251565205,1630.9669526327832
2023-01-05 02:00:00,40191.60624580107,41446.84837740387,39581.9338998265,40717.345166897016,1516.7188649890893
2023-01-05 03:00:00,40544.771517896035,41951.26186159276,39106.25701931941,40441.28258875372,1541.7386230456787
2023-01-05 04:00:00,40626.421440370665,41523.04888047446,39044.30448092103,40193.78861943817,1059.0912481020016
2023-01-05 05:00:00,40413.39469937323,41704.42282127081,39562.31843876629,40817.63284346921,1437.1113832557294
2023-01-05 06:00:00,40331.57605231621,41801.36772480569,39517.062579848236,40864.48004200563,1106.5150254736507
2023-01-05 07:00:00,40177.09102522351,41818.538294533784,39673.16614630123,40032.498297261234,1176.3489923458537
2023-01-05 08:00:00,40622.42244786165,41316.89452016087,39436.08356791978,40188.69176602263,1445.5079573019502
2023-01-05 09:00:00,40173.58562605519,41608.41764662406,39169.91827902172,40244.04568604128,1295.6759470701775
2023-01-05 10:00:00,40876.08935338148,41549.02051014841,39149.573925873425,40765.787540354286,1370.066358311297
2023-01-05 11:00:00,40387.51696782771,41107.21763795745,39894.29672414313,40576.548802059806,1425.5865762647095
2023-01-05 12:00:00,40263.21478897266,41588.595234944536,39511.32688792367,40541.34561580723,1064.3136973144915
2023-01-05 13:00:00,40970.988266346954,41869.250109694665,39430.005331300184,40933.98240459118,1148.20329556858
2023-01-05 14:00:00,40250.435292822476,41085.06049740447,39962.66216404765,40394.77952904368,1834.5359184923277
2023-01-05 15:00:00,40118.119303832034,41189.83799260656,39638.16965077761,40620.8057482435,1895.5429822157553
2023-01-05 16:00:00,40263.28665003546,41231.41609371123,39061.41891681748,40802.320194570384,1659.8773839516773
2023-01-05 17:00:00,40132.40303785276,41852.53053797504,39558.245150044844,40482.746271429154,1492.303457827332
2023-01-05 18:00:00,40248.2812341441,41500.25403274178,39552.74162769344,40143.45004088374,1046.6588170272455
2023-01-05 19:00:00,40202.552799121106,41662.797815527076,39351.90062916881,40216.4562975112,1896.4160879062601
2023-01-05 20:00:00,40804.94840583248,41633.45457987579,39483.72110199416,40604.28725841945,1231.0515357213435
2023-01-05 21:00:00,40936.523813022155,41123.023773724846,39488.1317179649,40130.196050210936,1903.449454453254
2023-01-05 22:00:00,40796.4278755563,41154.60288234453,39446.88506080798,40274.77667207749,1233.1092902854552
2023-01-05 23:00:00,40519.44942727996,41666.749937737164,39958.322908235765,40870.688833059554,1816.2529629152796
2023-01-06 00:00:00,40269.92673576033,41120.77768489863,39616.55159005725,40809.38590092707,1467.852127726798
2023-01-06 01:00:00,40379.37934221187,41654.11714819295,39147.912475242614,40057.453972478346,1211.5775475921594
2023-01-06 02:00:00,40554.92873594594,41989.98743074144,39161.07049838977,40967.988028969405,1847.380168589671
2023-01-06 03:00:00,40731.035493321186,41972.82242099412,39454.57533291437,40652.3500113592,1556.6561167267114
2023-01-06 04:00:00,40373.52966295293,41918.642917333396,39907.55413540099,40986.97469281392,1162.0658732788916
2023-01-06 05:00:00,40604.196261090045,41810.50147884482,39483.82178793334,40789.91723482129,1771.2554247045557
2023-01-06 06:00:00,40373.32238559736,41232.89787686469,39062.0537763807,40866.802421875305,1086.4807995665055
2023-01-06 07:00:00,40641.72335912811,41458.937357301875,39039.643730997246,40507.50952973188,1580.5564142343283
2023-01-06 08:00:00,40649.270203259795,41146.08690883585,39160.314088829495,40453.44860061034,1426.5881990783512
2023-01-06 09:00:00,40191.35455797607,41214.09579409095,39697.30831957057,40588.82071812162,1722.2032117518884
2023-01-06 10:00:00,40875.35684322437,41165.629517049216,39714.58971360897,40429.264790031324,1015.9692412526545
2023-01-06 11:00:00,40059.853239762706,41593.771528562684,39661.27545888064,40807.0230834211,1147.037875033795
2023-01-06 12:00:00,40648.5231704122,41600.51475322839,39127.78026849913,40511.40644716811,1207.5051100797218
2023-01-06 13:00:00,40062.658755309785,41900.88695483234,39805.37672793271,40406.233545152914,1415.1527677690983
2023-01-06 14:00:00,40794.22199776098,41808.42806255662,39350.54190441723,40832.62905087576,1401.7087966122947
2023-01-06 15:00:00,40932.80888579518,41576.126862657315,39565.704662313015,40666.051779210095,1855.2084725119587
2023-01-06 16:00:00,40848.177813198694,41149.53826563231,39811.86535466276,40093.06517703893,1536.834081917387
2023-01-06 17:00:00,40396.392655075964,41471.54816323392,39955.909207812176,40246.52619193372,1114.9599178282008
2023-01-06 18:00:00,40662.86059958663,41213.959293924454,39617.97533036318,40848.03079206402,1481.2611106124377
2023-01-06 19:00:00,40721.637614842286,41294.41461687929,39130.36662006224,40692.9740499065,1330.2156684690779
2023-01-06 20:00:00,40271.26720656667,41710.14699844215,39922.24476778073,40864.46159326503,1251.620127307433
2023-01-06 21:00:00,40255.666062290526,41342.47096024537,39175.37462338773,40725.01438935871,1720.9560585809006
2023-01-06 22:00:00,40286.954623066864,41506.25241567822,39467.55987844435,40148.94445366871,1093.6954993101074
2023-01-06 23:00:00,40150.96076141234,41627.719690107064,39075.3807836509,40004.42213979386,1099.579277137184
2023-01-07 00:00:00,40466.58883033982,41955.19783317758,39361.217401699185,40321.00589554837,1599.0606361890514
2023-01-07 01:00:00,40007.121379138865,41604.45633115219,39843.692602594536,40239.10530341135,1042.2671906666192
2023-01-07 02:00:00,40779.36662683225,41737.555841156085,39639.36600650893,40404.62270231134,1980.7429814283819
2023-01-07 03:00:00,40755.53800307477,41316.7739139544,39363.14856326771,40297.9986575611,1437.0513967170677
2023-01-07 04:00:00,40968.20353858135,41645.72890626453,39905.72386390449,40901.840883518984,1312.7708221399453
2023-01-07 05:00:00,40525.327994578955,41035.479271540506,39016.62513853589,40631.03667689364,1821.2127354390077
2023-01-07 06:00:00,40915.32526423474,41153.33529800218,39382.16019532028,40306.84524965037,1081.7782275321129
2023-01-07 07:00:00,40601.84244597747,41504.61559952124,39264.2298595356,40874.70299657376,1752.450573677964
2023-01-07 08:00:00,40957.1615858031,41500.55982810612,39110.12592923685,40645.25677441463,1124.6480214881176
2023-01-07 09:00:00,40997.35966765784,41726.66547249976,39983.43125895963,40917.95506634349,1326.749278341642
2023-01-07 10:00:00,40586.39860998533,41916.69330642934,39690.26722488808,40414.1823984134,1867.0394759633834
2023-01-07 11:00:00,40284.565811748784,41017.92009630156,39303.07791459063,40648.02224224696,1281.9783350203347
2023-01-07 12:00:00,40684.6322074584,41489.68916633259,39988.65895087162,40046.190503638885,1246.951350861955
2023-01-07 13:00:00,40268.94884903902,41635.12589987064,39956.12975961903,40187.77759283739,1576.9690946021124
2023-01-07 14:00:00,40962.38739608329,41672.462777537585,39829.794135548975,40719.13326864816,1236.2520156610478
2023-01-07 15:00:00,40340.244597169236,41835.94694809044,39102.327688368314,40014.73757248661,1610.2130021292116
2023-01-07 16:00:00,40261.36441225124,41843.20273379088,39794.77890790666,40672.826812759224,1063.0862912267712
2023-01-07 17:00:00,40578.34600427838,41734.58503491331,39542.738043491634,40940.95467472176,1808.3979590320018
2023-01-07 18:00:00,40787.73024830874,41741.87622732822,39584.83027577885,40448.98282109522,1685.004269452927
2023-01-07 19:00:00,40116.82750936627,41328.819755681114,39218.12428156052,40342.408510265,1602.7012575359963
2023-01-07 20:00:00,40990.8709176906,41976.10692905214,39652.01178470446,40646.06657078203,1267.6911407367957
2023-01-07 21:00:00,40674.90710311354,41365.340033871515,39550.365953488785,40699.646824179945,1483.1139421908845
2023-01-07 22:00:00,40338.279151511466,41047.47359326953,39388.855618194466,40413.35344861838,1328.5144507178375
2023-01-07 23:00:00,40583.98687127549,41877.06722736646,39863.12379765644,40529.59893990768,1163.663865998063
2023-01-08 00:00:00,40249.26025482444,41006.05946349635,39901.75136898782,40027.98023798182,1285.2947385075427
2023-01-08 01:00:00,40071.48531590267,41258.57769330175,39497.32704270906,40290.79586327128,1584.8723822405789
2023-01-08 02:00:00,40436.043075769165,41749.00700268952,39189.938723736275,40117.58827486281,1466.9511968842128
2023-01-08 03:00:00,40699.485753946996,41482.374210802984,39456.79962061137,40967.71781845068,1782.884346875544
2023-01-08 04:00:00,40477.88180475333,41546.71996113544,39834.42676812876,40982.96528375981,1057.5989255638724
2023-01-08 05:00:00,40317.57940960833,41682.638659251956,39428.185045719874,40438.15771599382,1271.6753419929476
2023-01-08 06:00:00,40802.604294557954,41785.9720172511,39474.20772956112,40330.28561291138,1765.310798039796
2023-01-08 07:00:00,40909.287268990025,41692.08839885403,39676.81801059235,40106.41507838326,1457.7816972398346
2023-01-08 08:00:00,40905.074172567976,41328.425991211545,39341.76081767022,40416.68149071124,1955.1186135050275
2023-01-08 09:00:00,40144.4018217523,41510.98271367459,39524.24817817272,40792.58635854818,1956.437006888137
2023-01-08 10:00:00,40084.464741127835,41073.32804961219,39070.20250837464,40340.49179018892,1808.7757036635585
2023-01-08 11:00:00,40383.125670032925,41870.81018015062,39685.089033822514,40866.14487358239,1370.0499105343347
2023-01-08 12:00:00,40047.832138804275,41788.30500020426,39717.00244288089,40379.13785872316,1081.4410447026873
2023-01-08 13:00:00,40632.593362266685,41872.97350218148,39997.333284079876,40177.96754199501,1462.5020220052393
2023-01-08 14:00:00,40070.56944026813,41538.41423669279,39592.89868859982,40638.618897406246,1206.6206390376212
2023-01-08 15:00:00,40535.622239614706,41323.847722818085,39279.988870333545,40581.874283349156,1052.812177178152
2023-01-08 16:00:00,40655.10405868031,41869.70394360466,39774.699286371506,40664.48679531666,1260.7774761110504
2023-01-08 17:00:00,40701.49715555162,41190.74046654684,39101.84636825613,40710.97542934182,1501.5010693771287
2023-01-08 18:00:00,40750.335929064364,41574.54341763801,39018.993304652584,40038.669051837096,1191.166737291825
2023-01-08 19:00:00,40728.41030666891,41606.70303734181,39606.87409482655,40668.1144601719,1108.290880157534
2023-01-08 20:00:00,40939.430801105766,41741.449109257126,39549.70384594562,40354.17601456104,1902.6803942132524
2023-01-08 21:00:00,40593.49869667072,41736.25146966992,39486.85654838211,40274.73383069745,1505.320696038325
2023-01-08 22:00:00,40397.588552497,41865.14529603813,39547.67583957527,40002.76368415453,1293.8882087819636
2023-01-08 23:00:00,40287.197464501376,41777.92364642243,39427.202418307104,40842.13007490859,1002.2092348973669
2023-01-09 00:00:00,40109.11229557989,41551.6420260517,39032.253843347244,40974.704054748865,1727.1255660178667
2023-01-09 01:00:00,40430.67977089809,41700.837140075586,39600.31581252897,40411.77108635482,1928.700039130782
2023-01-09 02:00:00,40546.83587827218,41891.41960722837,39602.85726814762,40350.99360181269,1977.2267033017374
2023-01-09 03:00:00,40115.59799194458,41580.41666856258,39514.09147520583,40620.55891568274,1795.9388596062417
2023-01-09 04:00:00,40928.38188824581,41380.33636468822,39557.283989027324,40438.41547199041,1956.8605796634383
2023-01-09 05:00:00,40712.42050080311,41600.19212735074,39371.73192077894,40978.468618570114,1235.1904540353862
2023-01-09 06:00:00,40347.067093750535,41928.857146306065,39446.64560920089,40848.46370894788,1148.9216412270666
2023-01-09 07:00:00,40776.65667156589,41356.64198867017,39898.842047753504,40247.18785382878,1936.5958604586747
2023-01-09 08:00:00,40545.45116686475,41719.87743136508,39999.22168358178,40671.802141750624,1170.5562711187824
2023-01-09 09:00:00,40804.951565609896,41744.813962076514,39983.45677161331,40882.52885110525,1284.8148247265415
2023-01-09 10:00:00,40526.80218641221,41827.69354643964,39272.49579534138,40942.432128577086,1950.9841521679941
2023-01-09 11:00:00,40357.51526870711,41078.05533118715,39417.550626441945,40529.86930809659,1841.8371939030483
2023-01-09 12:00:00,40673.43652601126,41323.539036421964,39624.526456869935,40619.18957622419,1268.769019447645
2023-01-09 13:00:00,40643.95943098625,41399.855921205344,39892.875885591806,40919.657209342455,1820.2207693210369
2023-01-09 14:00:00,40206.99980341918,41960.691968814885,39218.579713923435,40652.65798099269,1635.7789071431712
2023-01-09 15:00:00,40791.10996104619,41810.55176461582,39935.544056971106,40700.25281468851,1816.9499007012732
2023-01-09 16:00:00,40825.622262178986,41232.71338286337,39228.46694361809,40880.52113446357,1850.2754814453338
2023-01-09 17:00:00,40445.007316006486,41767.35252787801,39817.68539746651,40233.853298842056,1510.939506365442
2023-01-09 18:00:00,40817.65825555401,41554.223482209716,39689.329094261986,40124.21469031981,1512.7355328942772
2023-01-09 19:00:00,40064.473291542046,41386.620056697044,39357.9280249502,40068.223524886664,1839.5238251602855
2023-01-09 20:00:00,40615.83950064825,41955.589619774015,39557.095798384405,40041.088670379395,1289.6750414191733
2023-01-09 21:00:00,40173.49219807437,41283.9953696018,39210.29349675212,40799.90078995786,1412.2729982618912
2023-01-09 22:00:00,40218.03095975765,41031.01270834945,39753.04294585714,40866.86440616964,1417.6443243432082
2023-01-09 23:00:00,40166.97736563723,41810.99718729962,39574.40283508175,40640.04064920183,1056.1969676835554
2023-01-10 00:00:00,40811.16595679681,41402.92170821427,39379.18082981313,40049.095691195726,1548.091562722749
2023-01-10 01:00:00,40828.90513686372,41991.07625096161,39973.32278612783,40025.54067531322,1785.79680619896
2023-01-10 02:00:00,40356.79248670328,41458.86277976994,39739.09294351579,40075.902913603415,1975.72501794369
2023-01-10 03:00:00,40799.459964964335,41470.56230218113,39477.91730742201,40086.159667748056,1067.9365094567065
2023-01-10 04:00:00,40525.60925722191,41715.77657938918,39528.56618211173,40562.48301660954,1717.8029271758496
2023-01-10 05:00:00,40833.4016694516,41196.808277778015,39424.65593240628,40246.12637096212,1925.30424969436
2023-01-10 06:00:00,40040.0965503769,41973.51586950563,39956.66759712212,40538.31030661365,1349.4291685139071
2023-01-10 07:00:00,40163.33060967456,41478.09421982992,39120.5239144585,40514.587672752816,1994.981336877641
2023-01-10 08:00:00,40115.71967363539,41767.621822858324,39234.493546596925,40929.786031922595,1607.7781660522946
2023-01-10 09:00:00,40392.13093968202,41449.369381954835,39590.06176893936,40106.12189784683,1217.9716536108813
2023-01-10 10:00:00,40334.34206743643,41622.638493615785,39117.50768771905,40334.63323942016,1063.686236985879
2023-01-10 11:00:00,40558.42110996802,41170.971902637626,39194.89165585407,40501.23654120718,1559.3247121101863
2023-01-10 12:00:00,40180.28257051268,41779.15829174669,39073.420978635375,40872.70993800801,1074.0712267794183
2023-01-10 13:00:00,40384.95442793612,41832.20430097571,39769.34543225589,40898.99945845178,1415.7141401787464
2023-01-10 14:00:00,40252.77862459998,41206.16682747664,39349.933635798836,40132.217071813604,1552.5256303555443
2023-01-10 15:00:00,40571.591181381096,41306.072504561984,39778.33633322045,40700.81094709245,1819.5242107978852
2023-01-10 16:00:00,40569.183875525865,41911.444763480766,39451.22744859876,40232.34745661441,1617.4780691247975
2023-01-10 17:00:00,40642.05757155105,41485.43732041115,39954.21929912557,40285.52397851389,1420.7072077807284
2023-01-10 18:00:00,40915.21334041165,41727.915797643735,39863.45845080279,40825.84015252571,1404.1718012504948
2023-01-10 19:00:00,40039.45078532825,41102.64537101194,39137.67744907988,40411.09333451997,1298.111978198495
2023-01-10 20:00:00,40581.2506833225,41799.22778114331,39050.843284653485,40495.7239322933,1702.9963003707558
2023-01-10 21:00:00,40403.7943503916,41558.60095829301,39128.07422068018,40348.00504691342,1095.4158291305907
2023-01-10 22:00:00,40771.36254405531,41723.25148736853,39675.7709496075,40241.04696011064,1244.4106204020013
2023-01-10 23:00:00,40131.16829239594,41491.837289129726,39780.20701144937,40190.52860890893,1225.6141478598427
2023-01-11 00:00:00,40669.183681756025,41720.44224221331,39356.19714559799,40419.68321032101,1020.5928359958264
2023-01-11 01:00:00,40287.19883875102,41101.594462017514,39676.467936517955,40475.13831947677,1963.3343312265818
2023-01-11 02:00:00,40594.18697427667,41365.65220674963,39967.05969755748,40712.88344295253,1621.4993636825118
2023-01-11 03:00:00,40193.42217487585,41993.89443783031,39890.147031328706,40266.511209694036,1425.9286349093002
2023-01-11 04:00:00,40524.058116376276,41547.459910956095,39113.62496400358,40528.36806452813,1650.3700568422091
2023-01-11 05:00:00,40380.4029810725,41054.3313208696,39086.71708706094,40432.052137046034,1666.159750375523
2023-01-11 06:00:00,40710.510577485315,41858.234117007916,39217.76710583303,40223.34328325602,1419.1820886304142
2023-01-11 07:00:00,40425.43219320455,41729.59621468456,39118.30374729007,40279.90105036228,1276.565285505976
2023-01-11 08:00:00,40707.99494664255,41269.72682236555,39749.06624457473,40332.23928050449,1228.4316982163405
2023-01-11 09:00:00,40524.962247793614,41002.07344141892,39739.00957367032,40306.59346527202,1800.3308011414942
2023-01-11 10:00:00,40326.205347532785,41976.24974794341,39767.278559303224,40218.559588843746,1646.6594303849738
2023-01-11 11:00:00,40675.89189435485,41989.533950096076,39173.69298068655,40845.83441950554,1196.942940869516
2023-01-11 12:00:00,40911.411611430085,41904.31806144042,39391.369521302375,40420.12145606743,1772.9557823810776
2023-01-11 13:00:00,40084.49913534931,41517.550533364694,39026.6525806264,40201.201221949595,1559.8550197873417
2023-01-11 14:00:00,40322.713918795016,41588.770653030784,39585.12166356718,40648.940350757504,1185.7366443575863
2023-01-11 15:00:00,40606.81658152885,41847.72072070276,39978.64266162936,40413.71793110175,1662.862375423675
2023-01-11 16:00:00,40387.46390311317,41960.67718253814,39808.95435762946,40142.42972497816,1132.4219639481441
2023-01-11 17:00:00,40526.91034934446,41744.7722689073,39435.844755579375,40556.56709820189,1667.4269916271696
2023-01-11 18:00:00,40382.98587830177,41364.374743906716,39327.131575338135,40050.644469906416,1173.3001543700682
