timestamp,open,high,low,close,volume,rsi,macd_line,signal_line,histogram,sma_20,sma_50,target
2023-01-05 15:00:00,40118.119303832034,41189.83799260656,39638.16965077761,40620.8057482435,1895.5429822157555,51.7883855404224,82.40773080530198,81.82452406441007,0.5832067408919102,40489.734952022736,40427.75829820127,1
2023-01-05 16:00:00,40263.28665003546,41231.41609371123,39061.41891681748,40802.320194570384,1659.8773839516773,53.903644845534714,106.4293753774109,84.06583303542882,22.363542341982082,40481.226560980336,40433.62133954481,0
2023-01-05 17:00:00,40132.40303785276,41852.53053797504,39558.24515004485,40482.746271429154,1492.303457827332,49.76392115366329,63.04344912963279,87.39446935325961,-24.35102022362682,40497.36007036844,40438.296637847125,0
2023-01-05 18:00:00,40248.2812341441,41500.25403274178,39552.74162769344,40143.45004088374,1046.6588170272455,45.746873149946076,-1.8673991628238582,82.30269238906395,-84.17009155188781,40504.48840655386,40425.61835865132,1
2023-01-05 19:00:00,40202.55279912111,41662.79781552708,39351.90062916881,40216.4562975112,1896.41608790626,46.743045504475674,12.390945332757838,74.53633942361274,-62.14539409085491,40506.77653250309,40429.205681614454,1
2023-01-05 20:00:00,40804.94840583248,41633.45457987579,39483.72110199416,40604.28725841945,1231.0515357213435,51.80563857933948,29.709398998194956,66.94437598164303,-37.23497698344808,40516.90659821839,40441.21854203108,0
2023-01-05 21:00:00,40936.52381302216,41123.023773724846,39488.1317179649,40130.196050210936,1903.449454453254,46.04367178369126,49.488742754751,60.391129286225706,-10.902386531474704,40485.62353815068,40426.32263477786,1
2023-01-05 22:00:00,40796.4278755563,41154.60288234453,39446.88506080798,40274.77667207749,1233.1092902854552,47.94513494130078,35.40622206530679,51.608097695226505,-16.201875629919712,40463.4951134097,40430.12530013924,1
2023-01-05 23:00:00,40519.44942727996,41666.74993773717,39958.322908235765,40870.688833059554,1816.25296291528,54.98633585638362,32.5866317232576,45.51056633597666,-12.923934612719066,40484.965425624985,40435.341336796984,0
2023-01-06 00:00:00,40269.92673576033,41120.77768489863,39616.55159005725,40809.38590092707,1467.852127726798,54.174507777492025,23.82706892870192,39.001603905243336,-15.174534976541416,40515.74528969943,40433.67573208233,0
2023-01-06 01:00:00,40379.37934221187,41654.11714819295,39147.91247524261,40057.453972478346,1211.5775475921594,45.333351322601075,-44.86158992499986,22.19149664941991,-67.05308657441978,40477.73634614989,40419.620782556834,1
2023-01-06 02:00:00,40554.92873594594,41989.98743074144,39161.07049838977,40967.988028969405,1847.380168589671,54.92607311480729,-18.875064348736487,13.089439596267766,-31.964503945004253,40482.91174549808,40434.377375882206,0
2023-01-06 03:00:00,40731.03549332119,41972.82242099412,39454.57533291437,40652.3500113592,1556.6561167267114,51.54916801915786,-12.265328055516875,11.934114163746322,-24.199442219263197,40513.90433120298,40432.25711129865,1
2023-01-06 04:00:00,40373.52966295293,41918.6429173334,39907.55413540099,40986.97469281392,1162.0658732788916,54.727013635402066,-7.247819583302771,9.75202917307292,-16.99984875637569,40553.81847754255,40450.515337946235,0
2023-01-06 05:00:00,40604.196261090045,41810.50147884482,39483.82178793334,40789.91723482129,1771.2554247045557,52.541499558325754,4.940735850628698,6.999955490010003,-2.059219639381305,40581.112054981546,40448.49829879568,1
2023-01-06 06:00:00,40373.32238559736,41232.89787686469,39062.0537763807,40866.802421875305,1086.4807995665055,53.32470094874801,39.3349546856698,5.871756815667647,33.463197870002155,40586.1627990576,40456.39975932184,0
2023-01-06 07:00:00,40641.72335912811,41458.93735730188,39039.643730997246,40507.50952973188,1580.5564142343285,49.23558718164758,75.51721046318562,10.32853330432085,65.18867715886478,40582.710835441205,40463.309378613434,0
2023-01-06 08:00:00,40649.2702032598,41146.08690883585,39160.314088829495,40453.44860061034,1426.5881990783512,48.63130986020341,78.756223904551,15.458487991131229,63.29773591341978,40578.31598468135,40462.28938479663,1
2023-01-06 09:00:00,40191.35455797607,41214.09579409095,39697.30831957057,40588.82071812162,1722.2032117518884,50.276988374544544,95.57793004349514,23.43080589277492,72.14712415072023,40561.05790035787,40467.16967515998,0
2023-01-06 10:00:00,40875.35684322437,41165.629517049216,39714.58971360897,40429.26479003133,1015.9692412526545,48.312391499536474,99.19913125725725,39.437552690803486,59.761578566453764,40562.78216340725,40473.653715001026,1
2023-01-06 11:00:00,40059.85323976271,41593.77152856269,39661.27545888064,40807.0230834211,1147.037875033795,52.99545251589677,72.24067529842432,49.561523762710245,22.679151535714077,40572.09303016613,40487.66079871189,0
2023-01-06 12:00:00,40648.5231704122,41600.51475322839,39127.78026849913,40511.40644716811,1207.5051100797218,49.235991285328495,57.19294235132111,57.27910936347001,-0.08616701214890554,40557.54734279602,40487.689870066286,0
2023-01-06 13:00:00,40062.658755309785,41900.88695483234,39805.37672793271,40406.233545152914,1415.1527677690983,47.93317589456563,92.80849354498059,68.39647748883483,24.41201605614576,40553.72170648221,40481.741166955835,1
2023-01-06 14:00:00,40794.22199776098,41808.42806255662,39350.54190441723,40832.62905087576,1401.7087966122947,53.3254702307473,70.32536966275075,75.66143680129285,-5.336067138542106,40588.18065698181,40490.55464114795,0
2023-01-06 15:00:00,40932.80888579518,41576.12686265732,39565.704662313015,40666.051779210095,1855.2084725119587,51.09902053556755,81.77220770344138,80.37668713660081,1.395520566840574,40610.66043106675,40501.86837391714,0
2023-01-06 16:00:00,40848.17781319869,41149.53826563231,39811.86535466276,40093.06517703893,1536.834081917387,44.254418013146044,18.884146209551545,74.08412444175256,-55.19997823220102,40585.099326997726,40501.561719978075,1
2023-01-06 17:00:00,40396.39265507597,41471.54816323392,39955.909207812176,40246.52619193372,1114.9599178282008,46.32800233004692,-12.00307314737438,63.99975810264974,-76.00283125002412,40590.91583408387,40504.88624858193,1
2023-01-06 18:00:00,40662.86059958663,41213.95929392445,39617.97533036318,40848.03079206402,1481.2611106124375,53.611603784416815,-15.325475535253645,51.67715748278877,-67.00263301804242,40619.578540083196,40521.48687133567,0
2023-01-06 19:00:00,40721.637614842286,41294.41461687929,39130.36662006224,40692.9740499065,1330.215668469078,51.66520011325076,-7.955782641613041,39.77105593846985,-47.72683858008289,40610.692800925535,40531.57440059005,1
2023-01-06 20:00:00,40271.26720656667,41710.14699844215,39922.24476778073,40864.46159326503,1251.620127307433,53.66863759342688,-1.4359134735132102,31.58476829714346,-33.020681770656665,40613.446585542435,40545.78142938479,0
2023-01-06 21:00:00,40255.666062290526,41342.47096024537,39175.37462338773,40725.01438935871,1720.9560585809006,51.78882797659467,-9.646367479937908,24.158178315892453,-33.804545795830364,40646.82460638646,40542.45905319502,0
2023-01-06 22:00:00,40286.954623066864,41506.25241567822,39467.55987844435,40148.94445366871,1093.6954993101074,44.80672038477233,-15.493210712040309,12.124655620667907,-27.617866332708218,40605.87242762142,40525.988181960034,0
2023-01-06 23:00:00,40150.96076141234,41627.71969010706,39075.3807836509,40004.42213979386,1099.579277137184,43.23201150632183,-77.53916458801541,-4.304737073861664,-73.23442751415375,40573.47603404316,40522.875103082566,1
2023-01-07 00:00:00,40466.58883033982,41955.19783317758,39361.21740169919,40321.00589554837,1599.0606361890514,47.57818978579451,-95.18392427957588,-23.966529516419136,-71.21739476315673,40540.177594179884,40529.27755465002,0
2023-01-07 01:00:00,40007.12137913887,41604.45633115219,39843.692602594536,40239.10530341135,1042.2671906666192,46.58454986241992,-84.81960354080366,-35.48916837756971,-49.33043516323394,40512.63699760939,40530.64578514772,1
2023-01-07 02:00:00,40779.36662683225,41737.555841156085,39639.36600650893,40404.62270231134,1980.7429814283817,48.90688449221934,-104.91898392313306,-45.81315846376512,-59.105825459367935,40489.528011631184,40530.70452031168,0
2023-01-07 03:00:00,40755.53800307477,41316.7739139544,39363.14856326771,40297.9986575611,1437.0513967170675,47.47496454617765,-144.84179605092504,-60.20386074328417,-84.63793530764087,40479.05246802265,40521.547348431595,1
2023-01-07 04:00:00,40968.20353858135,41645.72890626453,39905.72386390449,40901.84088351898,1312.7708221399453,55.43314430642915,-74.89969953205582,-67.64207373111114,-7.25762580094468,40501.47208216808,40525.237262764036,0
2023-01-07 05:00:00,40525.32799457896,41035.479271540506,39016.62513853589,40631.03667689364,1821.212735439008,51.65339600313131,-42.03741548543621,-72.15335173243592,30.11593624699971,40503.58288010668,40529.03234452683,0
2023-01-07 06:00:00,40915.32526423474,41153.33529800218,39382.16019532028,40306.84524965037,1081.7782275321129,47.479599970681306,-60.97738594951079,-77.85679822905513,16.87941227954434,40497.461903087635,40531.293477131076,1
2023-01-07 07:00:00,40601.84244597747,41504.61559952124,39264.2298595356,40874.70299657376,1752.450573677964,54.42617227139471,-49.094297897216165,-81.59025236074135,32.49595446352518,40500.84589874526,40532.43488019316,0
2023-01-07 08:00:00,40957.1615858031,41500.55982810612,39110.12592923685,40645.25677441463,1124.6480214881176,51.464246352738584,-58.840379693952855,-79.51260959473437,20.672229900781517,40507.53841510759,40528.05041484134,1
2023-01-07 09:00:00,40997.35966765784,41726.66547249976,39983.43125895963,40917.95506634349,1326.749278341642,54.624854263002426,-58.54835673797788,-75.44199097900128,16.893634241023392,40533.124491167124,40545.75955022299,0
2023-01-07 10:00:00,40586.39860998533,41916.69330642934,39690.26722488808,40414.1823984134,1867.0394759633837,48.35973140173682,-34.93495612988045,-69.89925237778759,34.96429624790714,40512.202158544,40550.26936287081,1
2023-01-07 11:00:00,40284.565811748784,41017.92009630156,39303.07791459063,40648.02224224696,1281.9783350203347,51.15990157746308,16.421404044078372,-56.416987048097425,72.8383910921758,40511.300681695844,40558.348893994924,0
2023-01-07 12:00:00,40684.6322074584,41489.68916633259,39988.65895087162,40046.190503638885,1246.951350861955,44.475560243216876,8.25374778467085,-39.40637106636454,47.66011885103539,40508.95694802584,40543.95695326061,1
2023-01-07 13:00:00,40268.94884903902,41635.12589987064,39956.12975961903,40187.77759283739,1576.9690946021124,46.254670636954735,27.79357282340061,-27.996007471313835,55.78958029471444,40506.01951807103,40536.18152907616,1
2023-01-07 14:00:00,40962.38739608329,41672.46277753759,39829.794135548975,40719.13326864816,1236.2520156610478,52.416647994880336,46.01329355096095,-18.212595356158594,64.22588890711955,40499.57464190023,40539.737282132985,0
2023-01-07 15:00:00,40340.24459716924,41835.94694809044,39102.32768836832,40014.73757248661,1610.2130021292116,45.04387055124576,37.46574053832592,-7.274470190843406,44.74021072916932,40465.66281802924,40521.3523854909,1
2023-01-07 16:00:00,40261.36441225124,41843.20273379088,39794.77890790666,40672.82681275922,1063.0862912267712,51.85701605791372,24.527474569229526,0.9057267498727821,23.62174781935674,40456.08107900395,40526.913331165204,1
2023-01-07 17:00:00,40578.34600427838,41734.58503491331,39542.738043491634,40940.95467472176,1808.3979590320016,54.34073408534503,39.78078609932709,11.863634060237219,27.91715203908987,40466.8780932721,40533.31630969477,0
2023-01-07 18:00:00,40787.73024830874,41741.87622732822,39584.83027577885,40448.98282109522,1685.004269452927,49.31361555661452,37.936443563725334,22.58416742709313,15.352276136632202,40481.88001164342,40526.24956222527,0
2023-01-07 19:00:00,40116.82750936627,41328.81975568112,39218.12428156052,40342.408510265,1602.7012575359963,48.271815876344675,-10.109211769617104,25.34258346712239,-35.4517952367395,40498.77933016697,40523.44280700199,1
2023-01-07 20:00:00,40990.8709176906,41976.10692905214,39652.01178470446,40646.06657078203,1267.6911407367957,51.42089687536781,-2.273874074307969,23.26533034285724,-25.53920441716521,40515.03236392866,40533.49513759995,1
2023-01-07 21:00:00,40674.90710311354,41365.34003387152,39550.36595348879,40699.646824179945,1483.1139421908845,51.976437224573814,-20.722872752288822,20.045705838750614,-40.768578591039436,40538.05943996709,40543.15894813333,0
2023-01-07 22:00:00,40338.279151511466,41047.47359326953,39388.85561819447,40413.35344861838,1328.5144507178377,48.767315546283044,-3.4416386462326045,16.575126786569143,-20.016765432801748,40538.495977282444,40539.340271937304,1
2023-01-07 23:00:00,40583.98687127549,41877.06722736646,39863.12379765644,40529.59893990768,1163.663865998063,50.11412686225972,-5.794268349476624,10.818731019853862,-16.61299936933049,40550.075991399775,40547.32832973124,0
2023-01-08 00:00:00,40249.26025482444,41006.05946349635,39901.75136898782,40027.98023798182,1285.294738507543,44.658484292386966,-2.659320653452596,6.360390887434027,-9.019711540886624,40506.38295912292,40542.39240104932,1
2023-01-08 01:00:00,40071.48531590267,41258.57769330175,39497.32704270906,40290.79586327128,1584.8723822405789,47.86113419457715,-5.088838763855165,3.06968940598017,-8.158528169835336,40489.37091844181,40530.79454165355,0
2023-01-08 02:00:00,40436.043075769165,41749.00700268952,39189.93872373628,40117.58827486281,1466.9511968842128,45.97287963931642,-47.39383360421925,-6.616379449969423,-40.77745415424983,40479.908069702426,40516.958589132264,1
2023-01-08 03:00:00,40699.485753947,41482.37421080298,39456.79962061137,40967.71781845068,1782.884346875544,55.295387656643705,3.997628622033517,-10.38735888793518,14.384987509968697,40484.55881079627,40535.16386605171,1
2023-01-08 04:00:00,40477.88180475333,41546.71996113544,39834.42676812876,40982.96528375981,1057.5989255638724,55.443887319315415,7.598555765100173,-8.419829161855482,16.018384926955655,40501.44423626353,40535.463411147524,0
2023-01-08 05:00:00,40317.57940960833,41682.63865925196,39428.185045719874,40438.15771599382,1271.6753419929476,49.16016959676067,-39.69192381220637,-12.577390243844192,-27.114533568362177,40477.45436874605,40531.179565240214,0
2023-01-08 06:00:00,40802.604294557954,41785.9720172511,39474.20772956112,40330.28561291138,1765.310798039796,48.00017357278828,-27.600462804162817,-13.341566916274639,-14.258895887888178,40473.259529470946,40518.04578364216,0
2023-01-08 07:00:00,40909.287268990025,41692.08839885403,39676.81801059235,40106.41507838326,1457.7816972398346,45.59559754288168,-27.088828338790336,-15.96903243766994,-11.119795901120396,40446.17917127776,40504.37574051341,1
2023-01-08 08:00:00,40905.074172567976,41328.425991211545,39341.76081767022,40416.68149071124,1955.1186135050275,49.38034898737742,-50.42872248805361,-20.92841623084516,-29.50030625720845,40464.703720631376,40495.373321890125,1
2023-01-08 09:00:00,40144.4018217523,41510.98271367459,39524.24817817272,40792.58635854818,1956.437006888137,53.592637187272565,-39.5254290589437,-25.024650498121947,-14.500778560821754,40494.944158916915,40501.07485846645,0
2023-01-08 10:00:00,40084.46474112784,41073.32804961219,39070.20250837464,40340.49179018892,1808.7757036635585,48.378446906036146,-33.87550376553554,-28.22316883164199,-5.6523349338935525,40476.012084993956,40498.81572225802,1
2023-01-08 11:00:00,40383.125670032925,41870.81018015062,39685.089033822514,40866.14487358239,1370.049910534335,53.984307804448456,-3.837309571055812,-23.383555050179385,19.546245479123574,40518.58245004874,40504.36220536724,0
2023-01-08 12:00:00,40047.83213880428,41788.30500020426,39717.00244288089,40379.13785872316,1081.4410447026871,48.706880607167996,26.773692401882727,-20.852881296862805,47.62657369874553,40503.89800234694,40503.35966674108,0
2023-01-08 13:00:00,40632.593362266685,41872.97350218148,39997.33328407988,40177.96754199501,1462.5020220052393,46.67699766644244,35.450359228292655,-17.758236467619195,53.20859569591185,40465.748645710606,40490.77855591256,1
2023-01-08 14:00:00,40070.56944026813,41538.41423669279,39592.89868859982,40638.618897406246,1206.6206390376212,51.64638410691334,56.08387032098835,-7.116481563930896,63.20035188491925,40475.230449526156,40493.32280491732,0
2023-01-08 15:00:00,40535.62223961471,41323.847722818085,39279.988870333545,40581.87428334916,1052.812177178152,51.01567544707979,8.7726773761824,-3.0750215438925386,11.84769892007494,40487.20373818036,40496.835619681246,1
2023-01-08 16:00:00,40655.10405868031,41869.70394360466,39774.69928637151,40664.48679531666,1260.7774761110504,51.93594519146438,-15.665409224915493,-1.8057527534620015,-13.85965647145349,40488.12474940709,40493.472774570066,1
2023-01-08 17:00:00,40701.49715555162,41190.74046654684,39101.84636825613,40710.97542934182,1501.5010693771287,52.47700769726076,-19.708978889073478,1.607552090869122,-21.3165309799426,40488.691179665184,40494.3712475727,0
2023-01-08 18:00:00,40750.33592906437,41574.54341763801,39018.99330465258,40038.669051837096,1191.166737291825,44.64911264768773,-19.61967586620449,3.8193024456179243,-23.438978311822414,40469.956959826115,40493.28332506865,1
2023-01-08 19:00:00,40728.41030666891,41606.70303734181,39606.87409482655,40668.1144601719,1108.290880157534,51.88558146662879,37.68246035528864,11.770187347931722,25.912273007356916,40476.88273583933,40501.71509043343,0
2023-01-08 20:00:00,40939.430801105766,41741.449109257126,39549.70384594562,40354.17601456104,1902.6803942132524,48.481138707451876,36.12008631203207,16.209898001608153,19.91018831042392,40493.192524668295,40491.83799488336,0
2023-01-08 21:00:00,40593.49869667072,41736.25146966992,39486.85654838211,40274.73383069745,1505.320696038325,47.62947816670721,-4.43141871780972,12.742663432753437,-17.17408215056316,40492.38942303961,40483.47319049918,0
2023-01-08 22:00:00,40397.588552497,41865.14529603813,39547.67583957527,40002.76368415453,1293.8882087819636,44.73233456174755,-7.833008837558737,7.933400314325506,-15.766409151884243,40486.648193504196,40466.23923231697,1
2023-01-08 23:00:00,40287.197464501376,41777.92364642243,39427.202418307104,40842.13007490859,1002.2092348973669,54.02661379783816,-15.314367088401923,0.0002628243932520924,-15.314629912795175,40480.36880632709,40468.58154602797,1
2023-01-09 00:00:00,40109.11229557989,41551.6420260517,39032.25384334725,40974.70405474887,1727.1255660178667,55.30509405458326,12.725741318972723,0.43949215136995445,12.286249167602769,40479.95574487654,40485.09673804957,0
2023-01-09 01:00:00,40430.67977089809,41700.83714007559,39600.31581252897,40411.77108635482,1928.700039130782,49.06562109736638,36.741210536885774,6.262449902681206,30.47876063420457,40478.63641339459,40493.24371698079,0
2023-01-09 02:00:00,40546.83587827218,41891.41960722837,39602.85726814762,40350.99360181269,1977.2267033017372,48.43033266929747,0.3488449875221704,8.491097000080723,-8.142252012558552,40479.67181283965,40493.843471106076,1
2023-01-09 03:00:00,40115.59799194458,41580.41666856258,39514.09147520583,40620.55891568274,1795.9388596062415,51.433870511558055,-9.1106299748717,9.658768765784366,-18.769398740656065,40505.37900470463,40501.472543351505,0
2023-01-09 04:00:00,40928.38188824581,41380.33636468822,39557.283989027324,40438.41547199041,1956.8605796634383,49.34267015891628,-40.289414500563,0.9952271151341856,-41.28464161569718,40506.46570376859,40502.148398745085,1
2023-01-09 05:00:00,40712.42050080311,41600.19212735074,39371.73192077894,40978.468618570114,1235.1904540353862,55.16351040318334,-18.411807710486755,-5.0638722207012385,-13.347935489785517,40515.759816769685,40515.75779796526,0
2023-01-09 06:00:00,40347.067093750535,41928.85714630607,39446.64560920089,40848.46370894788,1148.9216412270666,53.56779623191558,54.244217874838796,1.455642956259707,52.78857491857909,40541.158412707635,40514.69025447384,0
2023-01-09 07:00:00,40776.65667156589,41356.64198867017,39898.842047753504,40247.18785382878,1936.595860458675,46.82174688317528,26.511995378234133,5.2717545357922475,21.240240842441885,40510.21056171995,40507.01327801254,1
2023-01-09 08:00:00,40545.45116686475,41719.87743136508,39999.22168358178,40671.802141750624,1170.5562711187824,51.469724354689916,39.84558820149687,11.400638456892114,28.444949744604752,40524.843775871326,40514.31241585455,1
2023-01-09 09:00:00,40804.951565609896,41744.813962076514,39983.45677161331,40882.52885110525,1284.8148247265417,53.635555874834644,60.64464351541392,16.724960923163355,43.91968259225057,40560.07184132684,40514.46893294518,1
2023-01-09 10:00:00,40526.80218641221,41827.69354643964,39272.49579534138,40942.432128577086,1950.984152167994,54.260468510408224,118.7291688378391,25.834734067713725,92.89443477012537,40575.26250288538,40520.41244002843,0
2023-01-09 11:00:00,40357.51526870711,41078.05533118715,39417.550626441945,40529.86930809659,1841.8371939030485,49.32916018812292,102.81194021062402,37.21952242583615,65.59241778478787,40572.66225412275,40512.650724863495,1
2023-01-09 12:00:00,40673.43652601126,41323.53903642197,39624.526456869935,40619.18957622419,1268.769019447645,50.3805770578437,62.46658805015613,45.172546650839244,17.29404139931689,40570.397393168125,40516.75086841971,1
2023-01-09 13:00:00,40643.95943098625,41399.855921205344,39892.875885591806,40919.657209342455,1820.2207693210369,53.849729994614876,102.7322648724512,61.063844358951926,41.66842051349927,40580.83148216815,40522.18356776162,0
2023-01-09 14:00:00,40206.99980341918,41960.691968814885,39218.57971392344,40652.65798099269,1635.7789071431712,50.47277033081807,117.35095843478484,76.14859615287101,41.202362281913835,40611.53092862593,40534.3129173087,1
2023-01-09 15:00:00,40791.10996104619,41810.55176461582,39935.54405697111,40700.25281468851,1816.9499007012728,51.061917483193426,103.90422158165893,81.66637434251768,22.237847239141246,40613.13784635176,40544.56242174572,1
2023-01-09 16:00:00,40825.622262178986,41232.71338286337,39228.46694361809,40880.52113446357,1850.2754814453335,53.32653106485308,131.44242792658042,93.32531129233394,38.117116634246486,40639.455102346896,40547.79017906203,0
2023-01-09 17:00:00,40445.007316006486,41767.35252787801,39817.68539746651,40233.853298842056,1510.939506365442,45.23914650887004,82.77657376361458,98.0954207992359,-15.318847035621317,40637.41107575413,40552.17249358914,0
2023-01-09 18:00:00,40817.65825555401,41554.22348220972,39689.32909426199,40124.21469031981,1512.7355328942772,44.020202559993216,43.20218522397772,96.1573698779652,-52.95518465398747,40643.48362606239,40541.200251140355,0
2023-01-09 19:00:00,40064.473291542046,41386.62005669704,39357.9280249502,40068.22352488666,1839.5238251602852,43.37740593888197,53.00971823988948,88.85520870041523,-35.84549046052575,40604.788298561296,40523.745628143646,0
2023-01-09 20:00:00,40615.83950064825,41955.589619774015,39557.095798384405,40041.0886703794,1289.675041419173,43.04932532304066,0.35720004066388356,77.47134868153078,-77.1141486408669,40558.10752934282,40515.58774512933,1
2023-01-09 21:00:00,40173.49219807437,41283.9953696018,39210.29349675212,40799.90078995786,1412.2729982618912,53.61477740366067,-11.59717671337421,69.24204148558297,-80.83921819895718,40577.514014522974,40524.73759072319,1
2023-01-09 22:00:00,40218.03095975765,41031.01270834945,39753.04294585714,40866.86440616964,1417.6443243432082,54.41842902216714,-37.61327120663191,53.64809303235151,-91.26136423898342,40603.30755474082,40529.15354743094,0
2023-01-09 23:00:00,40166.97736563723,41810.99718729962,39574.40283508175,40640.04064920183,1056.1969676835554,51.18358598313418,-42.48258836471359,35.888810054629474,-78.37139841934307,40604.281641416776,40527.96142393138,0
2023-01-10 00:00:00,40811.16595679681,41402.92170821427,39379.18082981313,40049.095691195726,1548.091562722749,43.867291055268694,-91.77241238789429,14.146961835790227,-105.91937422368451,40584.81565237704,40520.67626878293,0
2023-01-10 01:00:00,40828.90513686372,41991.07625096161,39973.32278612783,40025.54067531322,1785.79680619896,43.599765238726285,-134.87483895717742,-15.44384559573842,-119.430993361439,40537.16925521419,40510.595103491025,1
2023-01-10 02:00:00,40356.79248670328,41458.86277976994,39739.09294351579,40075.902913603415,1975.72501794369,44.380774395093624,-148.36848658017698,-41.12663007838192,-107.24185650179506,40498.54121544697,40511.55355700346,1
2023-01-10 03:00:00,40799.459964964335,41470.56230218113,39477.91730742201,40086.159667748056,1067.9365094567063,44.549186282383,-187.01939939162548,-66.70680614678227,-120.31259324484321,40490.48980614293,40507.460833093006,1
2023-01-10 04:00:00,40525.60925722191,41715.77657938918,39528.56618211173,40562.48301660954,1717.8029271758496,51.841966973863485,-221.6567841408687,-97.22530641131097,-124.43147772955773,40485.023849885874,40516.35872792794,0
2023-01-10 05:00:00,40833.4016694516,41196.808277778015,39424.65593240628,40246.12637096212,1925.30424969436,47.384564045262266,-206.23277641084132,-120.17974823925599,-86.05302817158534,40453.20372587872,40501.92689897816,1
2023-01-10 06:00:00,40040.0965503769,41973.51586950563,39956.66759712212,40538.31030661365,1349.4291685139071,51.52971237413777,-175.56691741031682,-138.39860831669404,-37.16830909362278,40432.99763478055,40493.03379943524,0
2023-01-10 07:00:00,40163.33060967456,41478.09421982992,39120.5239144585,40514.587672752816,1994.981336877641,51.177183625392104,-120.52833024901338,-147.61139265473645,27.08306240572307,40432.233553013364,40494.56239857042,1
2023-01-10 08:00:00,40115.71967363539,41767.62182285832,39234.493546596925,40929.7860319226,1607.7781660522946,56.75370229840823,-49.597998439960065,-148.40199377420828,98.80399533424821,40447.763375798284,40506.55240695065,0
2023-01-10 09:00:00,40392.13093968202,41449.36938195484,39590.06176893936,40106.12189784683,1217.9716536108813,45.62133488877522,-101.98729242426634,-149.53698044491625,47.54968802064991,40407.0866102235,40506.54654333992,1
2023-01-10 10:00:00,40334.34206743643,41622.638493615785,39117.50768771905,40334.63323942016,1063.686236985879,48.631776236450406,-133.3718549483674,-149.36998222171516,15.998127273347762,40391.18537314488,40504.9055783141,1
2023-01-10 11:00:00,40558.42110996802,41170.971902637626,39194.89165585407,40501.23654120718,1559.3247121101865,50.77159938598596,-130.27377510568476,-147.35945872454937,17.085683618864607,40381.23455947082,40499.078581967275,1
2023-01-10 12:00:00,40180.28257051268,41779.15829174669,39073.420978635375,40872.70993800801,1074.0712267794183,55.24795906777966,-58.95763182378869,-133.13037343923418,74.17274161544549,40380.84399964804,40509.72294492366,1
2023-01-10 13:00:00,40384.95442793612,41832.20430097571,39769.34543225589,40898.99945845178,1415.7141401787464,55.55596730981366,-0.36671337078587385,-108.54258779811386,108.17587442732798,40414.101307628516,40510.38003662104,0
2023-01-10 14:00:00,40252.77862459998,41206.16682747664,39349.93363579884,40132.2170718136,1552.5256303555443,45.68055922137471,23.05584485482541,-83.06607432415089,106.1219191789763,40414.50142670321,40505.441620882855,1
2023-01-10 15:00:00,40571.591181381096,41306.072504561984,39778.33633322045,40700.81094709245,1819.5242107978847,52.43278280871708,82.69394873288547,-54.37042253046174,137.0643712633472,40446.130797813494,40515.89848898481,0
2023-01-10 16:00:00,40569.183875525865,41911.444763480766,39451.22744859876,40232.34745661441,1617.4780691247977,47.22425598702748,71.34844146578689,-33.05078122881726,104.39922269460415,40455.69373712524,40507.77306016896,1
